InsDel1a	InsDel1b	InsDel1c	InsDel2a	InsDel2b	InsDel2c	InsDel3a	InsDel3b	InsDel4a	InsDel4b	InsDel5a	InsDel5b	InsDel6	InsDel7	InsDel8	InsDel9	InsDel11	InsDel13	InsDel_D	InsDel18	InsDel19a	InsDel19b	InsDel19c	InsDel_Aα	InsDel_Aβ	InsDel_B	InsDel14	InsDel_F	InsDel_J	InsDel_O	InsDel1d	InsDel_E	InsDel_G	InsDel_Kβ	InsDel15	InsDel16	InsDel_N
C[Ins(T):R3]G	0.00048168375	0.00214833	0.00124458632299317	0.000574505	0.00056939	4.532e-05	0.00190733	0.00745892	0.0006335425	0.00122957	0.00220762	0.00185242551706814	0.00032669375	0.00073843	0.000554087188792108	0.000269199112894949	0.00713935	0.00079156	0.00021429	0.000135695121732107	0.000840209447778078	0.0004219675	0.00011505	0.00128537398054911	0.000919428800254331	0.00040597	0.00010454	6.34e-06	0.000172845	0.000218497989251889	0.00060033640266881	0.000388682716684464	0.0011584896662213	0.00111049990130709	0	0.00276497695852535	4.97155704000405e-05
C[Ins(T):R4]A	0.000842580625	0.01286681	0.00180865350347002	0.0001390675	0.00312547	5.256e-05	0.00084033	0.00045807875	0.0002078325	0.00079232	0.00089389	0.000786765889410689	0.00016684984375	0.0002539653125	0.000158860846104057	0.000203155025031634	0.00385321	0.001040475	0.00032089	0.000243353351884253	0.000558597688008398	0.000233041875	0.00082404	0.00016452387873689	0.000310557216484105	0.000375745	0.00055937	0.00036367	6.9745e-05	0.000363838733810142	0.00149661842997227	0.000274749551599289	0.000841764562564641	0.0042754713976187	0	0.000921658986175115	6.95475290717225e-05
C[Ins(T):R4]C	0.001308186875	0.01152828	0.00259457162887919	0.0012584425	0.00308192	0.00015143	0.0003128	0.00039568	0.0002188325	0.00045992	0.00085394	0.000550663044253087	0.0003059034375	0.000266106875	0.000194422317288855	0.000339662296980202	0.00565483	0.00254213	0.00018975	0.00014033417616071	0.000382897639254634	0.0002667875	0.00115842	0.000207615740402059	0.00347423655796884	0.000155115	0.00092799	0	0.0001289	0.000494741375157347	0.00123001500935088	0.000595295274588451	0.000894124711618208	0.00423683311124635	0	0	0.000179022457785243
C[Ins(T):R4]G	0.000652706875	0.00680653	0.00264617538832525	0.00042158	0.00223066	4.476e-05	0.00071765	0.0015333625	0.00023576	4.277e-05	0.00095279	0.00102433436811107	0.00035906828125	0.0003403575	9.49292048614268e-05	0.000337296551883275	0.00419573	0.00070518	0.0002275775	8.68642228667694e-05	0.000628719441841009	0.000357059375	0.00030678	0.000215698117904035	0.000803830313481557	0.0001464	0.00020904	9.53e-06	0.00012073	0.000436620063486577	0.000670930358608663	0.00037764891224576	0.000991987006718902	0.00351536680355919	0	0	7.86081740805576e-05
C[Ins(T):R5]A	0.00272631125	0.02650877	0.00424023934543684	0.001349605	0.00797104	0.00024426	0.00059142	0.000967325	0.0004806175	0.00101401	0.00059624	0.00134141628662571	0.00014373796875	0.000234954375	0.000285977051407742	6.01741940137971e-05	0.00177059	0.00092399	0.00076222	0.000349810021880613	0.000704769866884726	0.00046587125	0.00030678	0.000895806569081537	0.000309080428320273	0.00043774	0.00160533	0.00067181	0.00016519	0.00126919989585303	0.00260746048171819	0.00075262217479186	0.00210105279496857	0.00944687390769463	0	0.000921658986175115	0.000257167899272033
C[Ins(T):R5]C	0.003745905	0.01938662	0.00817596085391334	0.00132775	0.00644759	0.00027867	0.00041381	0.000893095	0.000639585	0.00072767	0.00039395	0.00162407323779934	0.00013098734375	0.0004492640625	0.000407083879295211	0.000272253014107946	0.00145807	0.001516305	0.00124769	0.000665751399588142	0.000397038343972982	0.000219248125	0.00141409	0.00043285562767481	0.00253093466938115	9.3665e-05	0.00077234	0.00105564	0.00014312	0.00144462781134283	0.00280063644801143	0.00146043161956137	0.000443417156263892	0.00698230321265813	0	0.00184331797235023	9.80088607314198e-05
C[Ins(T):R5]G	0.002318676875	0.01021937	0.00469625517587707	0.000417245	0.00463356	0.00031895	0.00213236	0.00170429625	0.000245295	0.00090513	0.00052121	0.00241780815820699	0.0002343921875	0.0004764346875	0.000259083909267545	0.000205835387545117	0.00177815	0.001058025	0.000890095	0.000196368754400474	0.000594044545904635	0.0002261675	0.00012165	0.000779532838898799	0.000253286147457722	0.00042173	0.00047	2.6e-06	0.00025733	0.00104705630048726	0.00219002861368501	0.00051715299846171	0.000603836103421863	0.00565375738857824	0	0	9.82159761699898e-05
C[Ins(T):R6]A	0.006246824375	0.01818833	0.0114036220830071	0.0017671975	0.00671593	0.0004768	0.00070907	0.00113643125	0.0008510575	0.00110549	0.00029597	0.00226849611959914	0.00029433578125	0.0010177225	0.000614572229672494	0.000396096657109572	0.00177324	0.000532445	0.0011804375	0.000998440798232691	0.00073382710989809	0.00033502625	0.00020504	0.000901909480524264	0.000847647949418837	0.000411295	0.00411888	0.00133444	0.00031675	0.00367151514585914	0.0069732948753813	0.000758667919387812	0.0029015285593742	0.005854682714726	0	0	0.000556744650877087
C[Ins(T):R6]C	0.011239891875	0.01569561	0.0249363210130213	0.00239637	0.00546111	0.001003	0.00090787	0.00141367125	0.00184136	0.00078876	0.00053227	0.00417508754350703	0.00086767109375	0.0013141396875	0.000561904714217459	0.000640588853165187	0.00293884	0.001629095	0.00272086	0.000849636229958109	0.000780951222375056	0.00057511625	0.00149239	0.000409356765180553	0.00264327090511533	0.000381805	0.00499242	0.00249114	0.000416115	0.00652272350032613	0.0124422898837533	0.00289150778344977	0.000734449887953605	0.00292600039988599	0	0	0.000260295604565882
C[Ins(T):R6]G	0.0096043325	0.00528169	0.01712067336523	0.00199159	0.00408131	0.00109659	0.00220414	0.00140405	0.00157829	0.002606	0.00031036	0.00435750069274787	0.00072921015625	0.001786044375	0.000452738280245557	0.000276795511507403	0.00210062	0.00044199	0.0015904675	0.000552911698008549	0.000918438711517027	0.00039981375	0.00091639	0.00102868552526801	0.000892441952799762	0.00029357	0.00241596	0.00178682	0.00061499	0.00546931868679019	0.0111039378344621	0.001597700853506	0.0023951525221377	0.00267834426491744	0	0	0.000336634684822612
C[Ins(T):R7]A	0.009105105	0.01043794	0.0107830725267968	0.0028873275	0.00438437	0.00059057	0.00153994	0.000773875	0.001260465	0.00147361	5.722e-05	0.00262492190340945	0.00040034	0.002174895	0.000602321674070588	0.00074818133929328	0.00151143	0.000456115	0.0041745625	0.0018652758684469	0.00101118107862609	0.0004142775	0.00044311	0.00130689868386363	0.00169585720192267	0.00033184	0.00572968	0.00111692	0.000698615	0.00615857585069906	0.00900290984788784	0.00146449076924998	0.00292709020694366	0.00230471608975428	0	0	0.00116791609295308
C[Ins(T):R7]C	0.009247944375	0.00992149	0.012827543210061	0.0022325275	0.00577468	0.00060508	0.00218091	0.00107578125	0.0011966875	0.00119009	0.00028928	0.00360095500255029	0.0006133609375	0.001516008125	0.000570102551709931	0.000649228047313786	0.00169252	0.00071493	0.002130535	0.00107605235787359	0.00119061764259813	0.0003632425	0.00079125	0.000891332869650043	0.00316579597434381	0.0002169	0.0031141	0.00199793	0.000496715	0.00641333717519238	0.00947725518745485	0.00107259206829693	0.00175611133290125	0.00376458219140799	0	0	0.000546483260667428
C[Ins(T):R7]G	0.0111501875	0.00416331	0.0156001973778577	0.002388845	0.00473818	0.00085591	0.00279502	0.00182833	0.000947485	0.00113984	0.00014699	0.0045206611956201	0.00041222390625	0.0029257684375	0.000314156341859906	0.000759468656008082	0.00149681	0.00084355	0.0024159	0.000916672607294655	0.00129840494443721	0.000711791875	0.00047089	0.000884635587701589	0.000990122155894568	0.00091879	0.00383671	0.0011173	0.00097536	0.00858501295774741	0.00972940333895466	0.00176001985445944	0.000583081091390643	0.00198840605046874	0	0	0.000703935563125648
C[Ins(T):R8]A	0.01255904625	0.00653515	0.0110053495897292	0.0035794675	0.00671095	0.00049733	0.00142242	0.0011399875	0.00084182	0.00061297	5.79e-05	0.00336620395886588	0.0008707890625	0.0025743396875	0.000583156808394995	0.000633270385132729	0.00054631	0.000375015	0.0028355225	0.00166945273176511	0.00128132193003713	0.00106700875	0.0013787	0.00195949627163322	0.00218584175300867	0.000557345	0.00588322	0.00257745	0.00082113	0.0113044070556942	0.00927330971361544	0.000697835432202773	0.000830673100224314	0.00385062176533965	0	0	0.00120459649929527
C[Ins(T):R8]C	0.013310824375	0.00945222	0.0116501009090906	0.0035754975	0.01143377	0.0005179	0.00104204	0.0014725025	0.0005346225	0.00051664	0.00020473	0.00323301476393545	0.0008612190625	0.002868529375	0.000572894393541467	0.00105507450916962	0.00079179	0.000360325	0.0018528925	0.000452331982404938	0.00152349779068152	0.00092580125	0.00031724	0.000711769294366467	0.00290421700854639	0.000206305	0.00489189	0.00104002	0.000996065	0.0124969539045815	0.00843649794740713	0.00161724894902734	0.000567816504053728	0.00838185741290415	0	0	0.000996339304098707
C[Ins(T):R8]G	0.017956655	0.00259242	0.00938013553717853	0.00238281	0.00790986	0.00107848	0.00085294	0.00123838625	0.00071706	0.00122295	0.00014264	0.00330868134841768	0.00087660515625	0.0044699921875	0.000582840630880672	0.000479597008841282	0.00147811	0.00046468	0.002177595	0.00193587697289647	0.00244879065706565	0.000825056875	0.0010545	0.00147541864287563	0.00116122466358152	0.000447085	0.00762803	0.00118231	0.001125465	0.0165518506865879	0.0120859442563648	0.00217890795895592	0.00121555589358427	0.0037464948579972	0	0	0.000838914529641816
C[Ins(T):R(9,)]A	0.0255815625	0.00295559	0.00412550055168367	0.00960471	0.00365955	4.8e-07	0.00023012	0.0009360975	0.0004559325	0.00013867	3.16e-06	0.00111154430003745	0.00069888390625	0.0019535690625	0.000584897587262683	0.000141514469277778	0.0007475	8.246e-05	0.0032428225	0.00267485812095897	0.00869761839844084	0.00372749375	0.00481987	0.00240684498726463	0.00191298473060059	0.00044274	0.01465292	0.00338728	0.001060055	0.0329951253448142	0.00156122440689621	0.00241443901892396	0.0049851145636944	0.000702973568527503	0	0	0.00185381819349387
C[Ins(T):R(9,)]C	0.029050409375	0.00934373	0.00388377859388747	0.00758118	0.00884638	6e-08	0.00011214	0.00069162625	0.0004919225	0.00036758	1.484e-05	0.00195620554803188	0.001270380625	0.002077998125	0.000499920777492208	0.000389729823383021	0.00107383	6.232e-05	0.00258705	0.00459827734509476	0.0100304421979599	0.006412433125	0.00615165	0.00205711632031928	0.00246725085672837	0.00125474	0.01474848	0.00270382	0.000857395	0.0363421805534273	0.00404946765759713	0.00219122102809046	0.00214617282354613	0.00325274184094033	0	0	0.00130149244225868
C[Ins(T):R(9,)]G	0.02560667625	0.00121813	0.00243110754625237	0.00917024	0.00426405	0.00025026	0.00020975	0.00051567	0.000567	0.00069549	1e-08	0.000991405068191446	0.0009427284375	0.003637341875	0.000846587913845055	0.000212883707053818	0.001346	4.723e-05	0.001018645	0.0021187223233283	0.00797458711899552	0.0047111225	0.00470026	0.00295229137073848	0.00104224734921183	0.000137925	0.01119897	0.00319269	0.00131075	0.038325267525622	0.0038314100335816	0.000927930395683676	0.00150996734816278	0.00127821314110573	0	0	0.00172533190271971
G[Ins(T):R0]A	0.0001802425	9.087e-05	0.000410334241567616	0.000317085	0	3.02e-06	0.00042982	0.00165748	0.0012202475	0.00164935	0.00047889	0.000692988764566216	0.00183944421875	0.00022599375	0.00107483138005707	0.00183047081085612	0.00020026	0.001367265	0.000794035	0.000188357958865512	0.00206170684057257	0.000983255625	0.00574091	0.000770436847409377	0.00115577992027262	0.00024117	0.00083502	1.069e-05	9.845e-06	0.000178484770854293	0.000324214198399211	0.0654819266506559	0.00778752386260749	3.16996110552838e-05	0	0.0451612903225806	2.57662092438748e-05
G[Ins(T):R0]C	0.000151895	3.461e-05	0.000169116668343021	0.0002898975	3.491e-05	2.023e-05	0.00128275	0.0015796525	9.773e-05	4.181e-05	0.00031544	0.000785241033964735	0.000412618125	1.5621875e-05	0.000350042206653762	0.000565474222893119	1.603e-05	0.000169335	0.0001938925	0.000152383518392332	0.000526806299139138	0.000626056875	0.00063098	0.00156163420748306	0.000544088661767198	2.57e-05	0.00140517	0.00052426	1.7985e-05	9.92897552999235e-05	0.000178344373166956	0.000383295573289309	0.0232075626195757	1.37058328173116e-05	0	0.0700460829493088	2.38156537211395e-05
G[Ins(T):R0]G	0.0008363525	7.619e-05	0.000467251431586903	0.0003277275	6.62e-05	9.26e-06	0.00185943	0.0047076375	0.0001064175	0.00041394	0.00069672	0.00111451173323176	0.00046800421875	0.00014322125	0.000518269589479329	0.000683463536157706	4.889e-05	6.377e-05	0.000695295	0.000271200332329192	0.00173264056464771	0.00126277625	0.00055693	0.00284584067453878	0.000419746288248852	0.000820015	0.00110523	0	0.000104455	0.000934053214374194	0.000343362449226421	0.000684627551619281	0.0112540834907967	0.000118565589013467	0	0.0267281105990783	0.000111656195104536
G[Ins(T):R1]A	0.001431901875	2.214e-05	0.000832625875996427	0.000336905	8.44e-06	2.17e-06	0.0055787	0.001629115	0.00564206	0.01459941	0.00298701	0.00385656499784844	0.00076899578125	7.926375e-05	0.000689438073292338	0.0033981682638268	0.01280008	0.000633655	0.0011502775	0.00138105789683608	0.00667584877779977	0.00471085625	0.00183799	0.00523007304818822	0.00184382590724548	0.001529035	0.00633229	0.00248666	7.69e-06	0.0004128906351456	0.00144703220817695	0.00204692770700371	0.0493834237984711	2.51507489582748e-05	0	0.0101382488479263	1.17950931408417e-05
G[Ins(T):R1]C	0.00015520375	6.68e-05	0.000364478726980649	7.9145e-05	2.229e-05	1.53e-06	0.00138885	0.000553365	0.0002270725	0.00096829	0.00081597	0.000677292422165517	0.00031355359375	1.47953125e-05	0.000130450816305522	0.000867136739253933	0.02304959	0.00124348	0.00037605	8.62627632240852e-05	0.00082044080607496	0.00054015375	0.00043266	0.00340097742000777	0.00285584590260149	0.0004089	0.00265257	3.408e-05	1.18e-05	7.61227198591518e-05	0.000134480489913642	0.000709880987399834	0.0219013845513668	4.6902326637626e-05	0	0.0119815668202765	1.31387217771346e-05
G[Ins(T):R1]G	0.000706535	7.118e-05	0.000257279612944324	0.0007111975	5.962e-05	1.778e-05	0.0036043	0.00837905625	0.0012045225	0.0023773	0.00204307	0.00134182347424974	0.00116201546875	0.0001252925	0.000628141500370256	0.00143731021239363	0.02007493	0.000399815	0.0009410725	0.000289702106135475	0.00208157168618816	0.001475045625	0.00030752	0.00874047301692433	0.000819939800329439	0.00081596	0.00745146	0.0014214	2.288e-05	0.000393483293348796	0.000207376663293992	0.000509039479244935	0.0960722557587843	0.00013403337758545	0	0.0119815668202765	4.19906888842614e-05
G[Ins(T):R2]A	0.0004703875	3.248e-05	0.000193109720636865	0.000729265	8.38e-06	1.74e-06	0.00174376	0.0006273625	0.0003487825	0.00074023	0.00227927	0.000731216378007662	0.00036211578125	9.31065625e-05	0.000267217955259083	0.000400626925563508	0.0103084	0.00044665	0.000618455	0.000124225253122972	0.0010512860424392	0.000590500625	0.00077297	0.00181302109012826	0.000724021346660775	0.000624865	0.00215099	0.00012571	3.46e-06	0.000121991669850342	0.000531690476870916	0.00215503838444374	0.0267308868034415	3.08108369135469e-05	0	0.000921658986175115	1.11973422548422e-05
G[Ins(T):R2]C	0.00019876875	4.78e-06	0.000107025188321981	0.0003166825	5.923e-05	3.01e-06	0.00123822	0.00074370125	0.0001511925	0.00021708	0.00145128	0.000417863201327781	0.0005284675	0.0001051453125	0.000322693592733752	0.000521955852677329	0.01243173	0.000638895	0.0003377925	7.79280057766862e-05	0.000243867779174579	0.00023795875	0.00086927	0.00318944520252334	0.00197871098320603	0.00057565	0.00335672	0.00065016	1.395e-05	0.000116787978146508	5.41242465578363e-05	0.000849133972215521	0.0425327413582902	5.63669916206842e-05	0	0.00184331797235023	3.13609477996775e-05
G[Ins(T):R2]G	0.000747776875	1.22e-06	0.000913153481738	0.00077577	0.00014042	5.22e-06	0.00251063	0.0131196075	0.00020118	3.096e-05	0.00235588	0.000948754854592591	0.0003352309375	0.0006494609375	0.000398805198821508	0.00020702937731678	0.01308021	5.715e-05	0.000673835	9.37326223849174e-05	0.000922472030341035	0.0006433675	0.00022396	0.00558441339343247	0.000207924518914475	0.000502425	0.00371657	0.0007123	0.000203305	0.000593337467337798	0.000138420823609877	0.00131344474138188	0.063725921458429	0.000110379511392206	0	0	0.000133809681888291
G[Ins(T):R3]A	0.000357505625	4.395e-05	0.0001621422471978	0.0001952775	2.479e-05	1e-08	0.00121102	0.00082501	0.00053215	0.00154941	0.00147047	0.00083482536098405	0.0001407578125	5.75440625e-05	0.000331316200695421	0.000224834721993651	0.00673365	0.000618035	0.0004456225	0.000118009886040624	0.000749556911996257	0.000524115625	0.00013266	0.00122022142073836	0.000317480753710191	0.000574975	0.00190615	4.732e-05	1.1175e-05	0.000157466105326647	0.000154326046984849	0.000244134879046435	0.0156371015911281	0.000115540638425801	0	0.000921658986175115	1.03387307848209e-05
G[Ins(T):R3]C	0.000192873125	7.713e-05	5.49779183043439e-05	0.0002518075	6.721e-05	1.17e-06	0.00079254	0.0003015775	0.00043651	0.00110249	0.00103604	0.000440707436797624	0.00029925578125	0.0001842628125	0.000169513889322872	0.000309915942864379	0.00450582	0.001027565	0.0003921325	6.95113539169081e-05	0.000364732517563323	0.00021357125	0.0003599	0.00131102743612662	0.00321515140912497	0.000284085	0.00152042	2.365e-05	2.409e-05	0.000114119671736726	0.00067949726389205	0.000520110898605889	0.017247656335293	0.000135467890235271	0	0.000921658986175115	2.14298936059659e-05
G[Ins(T):R3]G	0.000429671875	0.00012389	0.000651395281649301	0.0006320725	0.00013433	2.17e-06	0.00228675	0.00676847875	0.00020636	0.00160165	0.00143475	0.0012878118150372	0.00029285109375	0.000312426875	0.000137879142346721	0.000511574589653314	0.00872002	0.00015028	0.0006403275	0.000179898410964124	0.00057817411732459	0.000375921875	0.00017487	0.001602582089824	0.000421968347418366	0.000464505	0.00152531	4.4e-07	9.5165e-05	0.000387298792728785	0.000245573549770698	0.000651802472154638	0.024721280752374	0.000228570879714415	0	0.000921658986175115	3.3868617635022e-05
G[Ins(T):R4]A	0.0005845475	0.00049231	0.000369835638982464	8.3785e-05	0.00013309	4.54e-06	0.0002439	0.00019826125	7.88025e-05	0.0004958	0.00079534	0.000260053731615771	9.479703125e-05	0.0001303684375	0.000128524699502749	0.00022343506359279	0.00427362	0.000527515	0.000321225	0.000220190800709603	0.000289532279742052	0.00031995375	0.00013384	0.000610508726332836	0.00046127304782678	0.000337955	0.00104168	8.532e-05	6.2615e-05	0.000161582141303174	0.000208339610011892	0.000230672787452166	0.00636542342099936	0.000402100132756349	0	0	2.63823121307603e-05
G[Ins(T):R4]C	0.000213020625	0.00034969	0.000548639969614482	0.00054967	0.00012057	2.094e-05	0.00049578	0.00016710625	0.00023204	4.743e-05	0.00067806	0.000288876881006744	0.0001369775	0.0001022365625	0.000103275706798417	0.000178916143289014	0.00466589	0.001827615	0.00025565	0.000122341204001709	0.000243509654413861	0.0001454875	0.00035999	0.000801041621574775	0.00221136047104087	0.00011706	0.00080965	8.43e-06	3.0765e-05	0.000151166528872692	0.000464328480030223	0.000121248348510016	0.00773795920451549	0.00018751575137769	0	0.000921658986175115	2.30579782559909e-06
